Date	Branch	Product	Maxtrade_Price	Mintrade_Price	Avg_Price
23/08/2016	Bhadravathi 	New Rashi Idi	23889	23169	23609
26/08/2016	Bhadravathi 	Rashi Idi	26699	24169	25719
30/08/2016	Bhadravathi 	Rashi Idi	26469	24169	26209
02/09/2016	Bhadravathi 	Rashi Idi	26109	24339	25509
16/09/2016	Bhadravathi 	Rashi Idi	26829	25699	26609
16/09/2016	Bhadravathi 	New Rashi Idi	24919	23569	23909
20/09/2016	Bhadravathi 	Rashi Idi	27169	25199	26009
20/09/2016	Bhadravathi 	New Rashi Idi	25299	22039	24009
23/09/2016	Bhadravathi 	New Rashi Idi	25059	24299	24509
23/09/2016	Bhadravathi 	Rashi Idi	26409	25099	25409
07/10/2016	Bhadravathi 	Rashi Idi	27469	26589	27009
07/10/2016	Bhadravathi 	New Rashi Idi	26469	25069	26009
25/10/2016	Bhadravathi 	Rashi Idi	28219	25069	28009
14/10/2016	Bhadravathi 	Rashi Idi	29329	28269	28509
14/10/2016	Bhadravathi 	New Rashi Idi	28269	27509	28009
18/10/2016	Bhadravathi 	Rashi Idi	30469	28509	29769
18/10/2016	Bhadravathi 	New Rashi Idi	29379	27662	28769
21/10/2016	Bhadravathi 	Rashi Idi	29029	27269	28869
21/10/2016	Bhadravathi 	New Rashi Idi	28669	27039	28009
04/11/2016	Bhadravathi 	New Rashi Idi	28479	27069	28369
04/11/2016	Bhadravathi 	Rashi Idi	28589	27569	28239
08/11/2016	Bhadravathi 	Rashi Idi	28999	28209	28529
08/11/2016	Bhadravathi 	New Rashi Idi	28999	27169	28209
22/11/2016	Bhadravathi 	Rashi Idi	28269	27509	28019
29/11/2016	Bhadravathi 	Rashi Idi	26889	25806	26309
29/11/2016	Bhadravathi 	Rashi Idi	26309	25806	26889
06/12/2016	Bhadravathi 	Rashi Idi	26696	25611	26009
09/12/2016	Bhadravathi 	Rashi Idi	27269	26099	26209
14/12/2016	Bhadravathi 	Rashi Idi	27229	25269	26009
20/12/2016	Bhadravathi 	Rashi Idi	27409	26069	26169
23/12/2016	Bhadravathi 	Rashi Idi	27039	24469	26609
27/12/2016	Bhadravathi 	Rashi Idi	26449	25500	26009
30/12/2016	Bhadravathi 	Rashi Idi	26309	25509	26009
10/01/2017	Bhadravathi 	Rashi Idi	27379	26309	26609
20/01/2017	Bhadravathi 	Rashi Idi	27009	25569	26669
10/02/2017	Bhadravathi 	Rashi Idi	27509	25569	27099
14/02/2017	Bhadravathi 	Rashi Idi	27531	26509	27399
17/02/2017	Bhadravathi 	Rashi Idi	27571	26509	27009
21/02/2017	Bhadravathi 	Rashi Idi	28619	26669	28369
28/02/2017	Bhadravathi 	Rashi Idi	29529	27569	29219
03/03/2017	Bhadravathi 	Rashi Idi	30519	28569	29569
07/03/2017	Bhadravathi 	Rashi Idi	34659	32069	33619
10/03/2017	Bhadravathi 	Rashi Idi	35559	32569	33809
14/03/2017	Bhadravathi 	Rashi Idi	34229	28169	32169
17/03/2017	Bhadravathi 	Rashi Idi	36719	35169	36219
21/03/2017	Bhadravathi 	Rashi Idi	40839	39629	40599
24/03/2017	Bhadravathi 	Rashi Idi	41869	39769	40269
11/04/2017	Bhadravathi 	Rashi Idi	51409	36011	48699
18/04/2017	Bhadravathi 	Rashi Idi	43129	36369	42569
21/04/2017	Bhadravathi 	Rashi Idi	44169	33169	42069
25/04/2017	Bhadravathi 	Rashi Idi	47199	40009	46969
28/04/2017	Bhadravathi 	Rashi Idi	47509	42169	47009
02/05/2017	Bhadravathi 	Rashi Idi	47329	45009	46509
05/05/2017	Bhadravathi 	Rashi Idi	40229	36369	39009
09/05/2017	Bhadravathi 	Rashi Idi	40629	39009	39009
16/05/2017	Bhadravathi 	Rashi Idi	42509	38009	41009
19/05/2017	Bhadravathi 	Rashi Idi	42129	35189	39169
23/05/2017	Bhadravathi 	Rashi Idi	41569	36169	40069
23/05/2017	Bhadravathi 	Gorabalu	20509	19209	20019
26/05/2017	Bhadravathi 	Rashi Idi	39769	35369	38009
02/06/2017	Bhadravathi 	Rashi Idi	36369	27199	35009
13/06/2017	Bhadravathi 	Rashi Idi	38669	35009	37109
16/06/2017	Bhadravathi 	Rashi Idi	40019	37019	39019
20/06/2017	Bhadravathi 	Rashi Idi	40069	32009	38509
23/06/2017	Bhadravathi 	Rashi Idi	39029	37009	38209
27/06/2017	Bhadravathi 	Rashi Idi	38419	35169	37169
07/07/2017	Bhadravathi 	Rashi Idi	39039	34009	36009
11/07/2017	Bhadravathi 	Rashi Idi	39919	38509	39369
14/07/2017	Bhadravathi 	Rashi Idi	43419	41009	41839
18/07/2017	Bhadravathi 	Rashi Idi	46029	40109	42009
21/07/2017	Bhadravathi 	Rashi Idi	43099	38009	42009
25/07/2017	Bhadravathi 	Rashi Idi	43509	37569	42009
28/07/2017	Bhadravathi 	Rashi Idi	44269	40009	43299
01/08/2017	Bhadravathi 	Rashi Idi	44069	37199	42509
04/08/2017	Bhadravathi 	Rashi Idi	42069	39069	41069
08/08/2017	Bhadravathi 	Rashi Idi	40069	36009	39099
11/08/2017	Bhadravathi 	Rashi Idi	40569	38169	39069
0000-00-00	Bhadravathi 	Rashi Idi	41949	37239	39099
22/08/2017	Bhadravathi 	Rashi Idi	43209	37769	40509
22/08/2017	Bhadravathi 	New Rashi Idi	38099	35569	37009
29/08/2017	Bhadravathi 	Rashi Idi	41899	37009	39509
01/09/2017	Bhadravathi 	Rashi Idi	41069	35199	39069
05/09/2017	Bhadravathi 	Rashi Idi	40069	35169	39069
05/09/2017	Bhadravathi 	New Rashi Idi	38569	36599	38009
08/09/2017	Bhadravathi 	Rashi Idi	40069	35509	38509
08/09/2017	Bhadravathi 	New Rashi Idi	37509	35009	36509
12/09/2017	Bhadravathi 	Rashi Idi	39099	34369	38559
12/09/2017	Bhadravathi 	New Rashi Idi	37399	34169	37099
15/09/2017	Bhadravathi 	Rashi Idi	39009	33509	37509
26/09/2017	Bhadravathi 	Rashi Idi	38539	35009	37009
26/09/2017	Bhadravathi 	New Rashi Idi	36599	33169	36009
06/10/2017	Bhadravathi 	Rashi Idi	39509	38009	39009
06/10/2017	Bhadravathi 	New Rashi Idi	38069	36699	37299
10/10/2017	Bhadravathi 	Rashi Idi	39599	36309	38509
10/10/2017	Bhadravathi 	New Rashi Idi	38009	36009	37209
13/10/2017	Bhadravathi 	Rashi Idi	39399	38529	37529
13/10/2017	Bhadravathi 	New Rashi Idi	38139	37399	37599
17/10/2017	Bhadravathi 	Rashi Idi	39099	38499	38709
17/10/2017	Bhadravathi 	New Rashi Idi	38269	37699	37899
24/10/2017	Bhadravathi 	Rashi Idi	37509	32199	37109
24/10/2017	Bhadravathi 	New Rashi Idi	37069	32199	36509
27/10/2017	Bhadravathi 	Rashi Idi	35809	32009	35009
31/10/2017	Bhadravathi 	Rashi Idi	34069	32169	33369
07/11/2017	Bhadravathi 	Rashi Idi	35069	32009	34009
14/11/2017	Bhadravathi 	Rashi Idi	37869	34569	36009
09/01/2018	Bhadravathi 	Rashi Idi	37719	36509	37599
17/11/2017	Bhadravathi 	Rashi Idi	37069	33169	35769
21/11/2017	Bhadravathi 	Rashi Idi	36119	35009	35509
24/11/2017	Bhadravathi 	Rashi Idi	37169	35269	36069
28/11/2017	Bhadravathi 	Rashi Idi	36319	35009	35869
05/12/2017	Bhadravathi 	Rashi Idi	37509	36509	37099
08/12/2017	Bhadravathi 	Rashi Idi	37969	36509	37569
12/12/2017	Bhadravathi 	Rashi Idi	39111	37699	38201
15/12/2017	Bhadravathi 	Rashi Idi	37019	35509	36509
19/12/2017	Bhadravathi 	Rashi Idi	36569	35009	36009
22/12/2017	Bhadravathi 	Rashi Idi	36099	34169	35599
29/12/2017	Bhadravathi 	Rashi Idi	37299	36599	37099
02/01/2018	Bhadravathi 	Rashi Idi	37669	34169	37269
05/01/2018	Bhadravathi 	Rashi Idi	37919	36509	37399
12/01/2018	Bhadravathi 	Rashi Idi	37309	36239	37009
16/01/2018	Bhadravathi 	Rashi Idi	37311	36109	36509
19/01/2018	Bhadravathi 	Rashi Idi	37399	36119	37199
23/01/2018	Bhadravathi 	Rashi Idi	37109	35829	36699
30/01/2018	Bhadravathi 	Rashi Idi	36411	33599	35509
02/02/2018	Bhadravathi 	Rashi Idi	36219	34579	35569
06/02/2018	Bhadravathi 	Rashi Idi	36549	35555	36359
09/02/2018	Bhadravathi 	Rashi Idi	36799	35471	36399
16/02/2018	Bhadravathi 	Rashi Idi	36901	35701	36539
30/10/2015	Hosanagara 	Rashi Idi	29269	26009	28409
30/10/2015	Hosanagara 	New Rashi Idi	28669	27589	28009
30/10/2015	Hosanagara 	Api	31609	31019	31109
30/10/2015	Hosanagara 	Gorabalu	21889	19019	20899
30/10/2015	Hosanagara 	Chali	23689	22179	22179
06/11/2015	Hosanagara 	Old Rashi Idi	29229	28499	28709
06/11/2015	Hosanagara 	New Rashi Idi	29229	29229	29229
06/11/2015	Hosanagara 	Gorabalu	20769	19899	18509
06/11/2015	Hosanagara 	Chali	23699	23699	23699
06/11/2015	Hosanagara 	Api	29799	29269	29529
20/11/2015	Hosanagara 	Old Rashi Idi	29369	27099	28869
20/11/2015	Hosanagara 	New Rashi Idi	29329	28869	28809
20/11/2015	Hosanagara 	Api	30069	30069	30069
20/11/2015	Hosanagara 	Gorabalu	22699	20069	21009
27/11/2015	Hosanagara 	Api	30009	29699	29509
27/11/2015	Hosanagara 	Old Rashi Idi	29119	27609	28469
27/11/2015	Hosanagara 	New Rashi Idi	28829	28509	28709
27/11/2015	Hosanagara 	Gorabalu	22619	21899	22009
27/11/2015	Hosanagara 	Chali	23889	23889	23889
27/11/2015	Hosanagara 	Api	30009	29699	29509
27/11/2015	Hosanagara 	New Rashi Idi	29119	27609	28469
27/11/2015	Hosanagara 	Old Rashi Idi	29119	27609	28469
28/11/2015	Hosanagara 	Api	30009	29699	29509
28/11/2015	Hosanagara 	Old Rashi Idi	29119	27609	28469
28/11/2015	Hosanagara 	New Rashi Idi	28829	28509	28709
28/11/2015	Hosanagara 	Gorabalu	22619	27899	22009
28/11/2015	Hosanagara 	Chali	23889	23889	23889
04/12/2015	Hosanagara 	Old Rashi Idi	28519	26699	28109
04/12/2015	Hosanagara 	New Rashi Idi	28509	27769	28299
04/12/2015	Hosanagara 	Gorabalu	22069	20999	21099
04/12/2015	Hosanagara 	Chali	23089	23089	23089
11/12/2015	Hosanagara 	Old Rashi Idi	28229	27609	27589
11/12/2015	Hosanagara 	New Rashi Idi	28209	27209	27809
11/12/2015	Hosanagara 	Gorabalu	20569	19809	20009
18/12/2015	Hosanagara 	New Rashi Idi	27499	26509	27309
18/12/2015	Hosanagara 	Old Rashi Idi	27410	26499	27009
18/12/2015	Hosanagara 	Gorabalu	21069	20699	20809
18/12/2015	Hosanagara 	Chali	23729	23729	23729
01/01/2016	Hosanagara 	Old Rashi Idi	29310	28729	28909
01/01/2016	Hosanagara 	New Rashi Idi	29069	28699	28799
01/01/2016	Hosanagara 	Gorabalu	21899	20609	21009
01/01/2016	Hosanagara 	Chali	21269	21269	21269
08/01/2016	Hosanagara 	Old Rashi Idi	28519	27009	27809
08/01/2016	Hosanagara 	New Rashi Idi	28009	27209	27809
08/01/2016	Hosanagara 	Gorabalu	22569	20519	21119
08/01/2016	Hosanagara 	Chali	21369	21369	21369
16/01/2016	Hosanagara 	Old Rashi Idi	29309	28769	29009
16/01/2016	Hosanagara 	New Rashi Idi	29319	28789	29109
16/01/2016	Hosanagara 	Gorabalu	22879	19569	22009
22/01/2016	Hosanagara 	Old Rashi Idi	28759	28309	28509
22/01/2016	Hosanagara 	New Rashi Idi	28709	28009	28509
22/01/2016	Hosanagara 	Gorabalu	21569	20569	21009
29/01/2016	Hosanagara 	New Rashi Idi	28699	28009	28409
29/01/2016	Hosanagara 	Old Rashi Idi	28770	27699	28209
29/01/2016	Hosanagara 	Gorabalu	22270	20669	21009
05/02/2016	Hosanagara 	Rashi Idi	28309	27509	28009
05/02/2016	Hosanagara 	Gorabalu	21299	17849	20009
05/02/2016	Hosanagara 	Chali	21809	21809	21809
05/02/2016	Hosanagara 	Sippe Gotu	9899	9899	9899
12/02/2016	Hosanagara 	Old Rashi Idi	27409	26909	27499
12/02/2016	Hosanagara 	New Rashi Idi	27899	26869	27099
12/02/2016	Hosanagara 	Gorabalu	19699	15659	17409
12/02/2016	Hosanagara 	Chali	21209	20919	20919
19/02/2016	Hosanagara 	Rashi Idi	28089	27429	27899
19/02/2016	Hosanagara 	Gorabalu	21509	17819	18179
19/02/2016	Hosanagara 	Chali	21169	21169	21169
19/02/2016	Hosanagara 	Sippe Gotu	8969	8269	8819
26/02/2016	Hosanagara 	Rashi Idi	28149	27309	27909
26/02/2016	Hosanagara 	Gorabalu	19599	12569	17569
26/02/2016	Hosanagara 	Chali	21509	21369	21389
04/03/2016	Hosanagara 	Rashi Idi	28159	26009	27809
04/03/2016	Hosanagara 	Gorabalu	19059	8509	16059
04/03/2016	Hosanagara 	Chali	20319	19569	20009
04/03/2016	Hosanagara 	Rashi Idi	28159	26009	27809
04/03/2016	Hosanagara 	Gorabalu	19059	8509	16059
04/03/2016	Hosanagara 	Chali	20389	19569	20009
05/03/2016	Hosanagara 	Rashi Idi	28159	26009	27809
05/03/2016	Hosanagara 	Gorabalu	19059	8509	16059
05/03/2016	Hosanagara 	Chali	20389	19569	20009
04/03/2016	Hosanagara 	Rashi Idi	28159	26009	27809
04/03/2016	Hosanagara 	Gorabalu	19059	8509	16059
04/03/2016	Hosanagara 	Chali	20389	19569	20009
11/03/2016	Hosanagara 	Rashi Idi	27509	26009	27099
11/03/2016	Hosanagara 	Gorabalu	16599	9509	13009
11/03/2016	Hosanagara 	Chali	19009	18109	18709
11/03/2016	Hosanagara 	Sippe Gotu	8909	8909	8909
18/03/2016	Hosanagara 	Rashi Idi	26409	23599	26009
18/03/2016	Hosanagara 	Gorabalu	16209	10009	15009
18/03/2016	Hosanagara 	Chali	18509	17809	18009
15/03/2016	Hosanagara 	Rashi Idi	27019	22699	26509
15/03/2016	Hosanagara 	Gorabalu	18509	15999	17509
15/04/2016	Hosanagara 	Rashi Idi	27019	22699	26509
15/04/2016	Hosanagara 	Gorabalu	18509	15999	17509
15/04/2016	Hosanagara 	Chali	18809	16399	17509
29/04/2016	Hosanagara 	Rashi Idi	26219	24519	25609
29/04/2016	Hosanagara 	Gorabalu	18611	15009	17009
29/04/2016	Hosanagara 	Chali	18409	17809	18209
03/06/2016	Hosanagara 	Rashi Idi	24499	22799	23810
03/06/2016	Hosanagara 	Gorabalu	15699	13789	14489
03/06/2016	Hosanagara 	Sippe Gotu	8269	8269	8269
03/06/2016	Hosanagara 	Chali	14069	14069	14069
10/06/2016	Hosanagara 	Rashi Idi	23319	21809	22509
10/06/2016	Hosanagara 	Gorabalu	13509	12359	12769
10/06/2016	Hosanagara 	Chali	16269	16269	16269
17/06/2016	Hosanagara 	Rashi Idi	23409	21899	22809
17/06/2016	Hosanagara 	Gorabalu	13899	12599	13299
17/06/2016	Hosanagara 	Chali	16269	16169	16169
24/06/2016	Hosanagara 	Rashi Idi	24499	22099	23869
24/06/2016	Hosanagara 	Gorabalu	16299	12769	14899
24/06/2016	Hosanagara 	Chali	16899	16509	16509
01/07/2016	Hosanagara 	Rashi Idi	24539	23269	24409
01/07/2016	Hosanagara 	Gorabalu	14699	13869	14209
01/07/2016	Hosanagara 	Chali	17669	16569	16569
08/07/2016	Hosanagara 	Rashi Idi	26299	25459	25709
08/07/2016	Hosanagara 	Gorabalu	16699	14199	15609
08/07/2016	Hosanagara 	Chali	17729	16669	17159
15/07/2016	Hosanagara 	Rashi Idi	25219	24009	24709
15/07/2016	Hosanagara 	Gorabalu	18069	15389	16319
15/07/2016	Hosanagara 	Chali	17709	17029	17569
22/07/2016	Hosanagara 	Rashi Idi	26069	25729	26899
22/07/2016	Hosanagara 	Gorabalu	17069	13769	16509
22/07/2016	Hosanagara 	Chali	17569	17569	17569
29/07/2016	Hosanagara 	Rashi Idi	25819	25209	25369
29/07/2016	Hosanagara 	Gorabalu	16711	15279	16199
05/08/2016	Hosanagara 	Rashi Idi	25769	21099	25109
05/08/2016	Hosanagara 	Gorabalu	17399	14009	14509
12/08/2016	Hosanagara 	Rashi Idi	25969	20259	25469
12/08/2016	Hosanagara 	Gorabalu	16599	14699	15509
12/08/2016	Hosanagara 	Chali	18099	18099	18099
19/08/2016	Hosanagara 	Rashi Idi	26029	25009	26009
19/08/2016	Hosanagara 	Gorabalu	17619	15499	17189
19/08/2016	Hosanagara 	Chali	17809	17809	17809
26/08/2016	Hosanagara 	Rashi Idi	26739	22199	26209
26/08/2016	Hosanagara 	Gorabalu	17899	12099	16699
03/09/2016	Hosanagara 	Rashi Idi	26529	24009	25929
03/09/2016	Hosanagara 	Gorabalu	18109	15269	16859
09/09/2016	Hosanagara 	Rashi Idi	26359	25009	25809
09/09/2016	Hosanagara 	Gorabalu	16599	15869	16199
16/09/2016	Hosanagara 	Rashi Idi	27009	25509	26509
16/09/2016	Hosanagara 	Gorabalu	19069	14069	16699
16/09/2016	Hosanagara 	Chali	18899	16509	18009
23/09/2016	Hosanagara 	Rashi Idi	26609	23009	26009
23/09/2016	Hosanagara 	Gorabalu	17599	15199	16699
07/10/2016	Hosanagara 	Rashi Idi	27569	26919	27099
07/10/2016	Hosanagara 	Gorabalu	19499	15809	16819
07/10/2016	Hosanagara 	Chali	18519	18519	18519
14/10/2016	Hosanagara 	Rashi Idi	29309	27369	28500
14/10/2016	Hosanagara 	Gorabalu	19369	17409	18500
21/10/2016	Hosanagara 	Rashi Idi	29209	27009	28809
21/10/2016	Hosanagara 	Gorabalu	19099	17269	18869
21/10/2016	Hosanagara 	Chali	18119	17499	17499
28/10/2016	Hosanagara 	Rashi Idi	28319	27009	27869
28/10/2016	Hosanagara 	Gorabalu	18999	15004	18499
28/10/2016	Hosanagara 	Chali	16929	16929	16929
04/11/2016	Hosanagara 	New Rashi Idi	28609	28109	28419
04/11/2016	Hosanagara 	Old Rashi Idi	29269	27009	28309
04/11/2016	Hosanagara 	Gorabalu	19509	15199	17509
18/11/2016	Hosanagara 	Old Rashi Idi	28139	26299	27949
18/11/2016	Hosanagara 	New Rashi Idi	28099	27209	27829
18/11/2016	Hosanagara 	Gorabalu	17699	14609	16889
25/11/2016	Hosanagara 	New Rashi Idi	27970	27009	27689
25/11/2016	Hosanagara 	Old Rashi Idi	28470	25199	27609
25/11/2016	Hosanagara 	Gorabalu	17699	16479	16699
02/12/2016	Hosanagara 	Old Rashi Idi	26709	23970	26299
02/12/2016	Hosanagara 	New Rashi Idi	26809	26309	26529
02/12/2016	Hosanagara 	Gorabalu	14889	10669	14409
09/12/2016	Hosanagara 	New Rashi Idi	27229	26609	27069
09/12/2016	Hosanagara 	Old Rashi Idi	27109	24009	26809
09/12/2016	Hosanagara 	Gorabalu	16879	14669	15129
16/12/2016	Hosanagara 	New Rashi Idi	27509	26009	27289
16/12/2016	Hosanagara 	Old Rashi Idi	27519	25009	27009
16/12/2016	Hosanagara 	Gorabalu	16399	14629	15069
16/12/2016	Hosanagara 	Chali	14359	14359	14359
23/12/2016	Hosanagara 	New Rashi Idi	27379	25899	26809
23/12/2016	Hosanagara 	Old Rashi Idi	27530	23809	26509
23/12/2016	Hosanagara 	Gorabalu	16289	13289	15009
30/12/2016	Hosanagara 	New Rashi Idi	26569	25009	26079
30/12/2016	Hosanagara 	Old Rashi Idi	26799	25929	25809
30/12/2016	Hosanagara 	Gorabalu	17170	14569	15959
30/12/2016	Hosanagara 	Chali	15509	14509	15009
06/01/2017	Hosanagara 	New Rashi Idi	26919	26399	26839
06/01/2017	Hosanagara 	Old Rashi Idi	27019	25099	26790
06/01/2017	Hosanagara 	Gorabalu	17109	14289	15509
06/01/2017	Hosanagara 	Chali	15919	15919	15919
13/01/2017	Hosanagara 	New Rashi Idi	27770	25509	27409
13/01/2017	Hosanagara 	Old Rashi Idi	27779	23910	27119
13/01/2017	Hosanagara 	Gorabalu	17199	15009	16099
20/01/2017	Hosanagara 	New Rashi Idi	27099	25569	26909
20/01/2017	Hosanagara 	Old Rashi Idi	27079	23670	26609
20/01/2017	Hosanagara 	Gorabalu	18199	14109	16379
27/01/2017	Hosanagara 	New Rashi Idi	27009	24269	26669
27/01/2017	Hosanagara 	Old Rashi Idi	27169	23219	26699
27/01/2017	Hosanagara 	Gorabalu	18869	13069	16689
03/02/2017	Hosanagara 	New Rashi Idi	27409	26499	27299
03/02/2017	Hosanagara 	Old Rashi Idi	27570	23810	27299
03/02/2017	Hosanagara 	Gorabalu	17099	13569	16899
10/02/2017	Hosanagara 	New Rashi Idi	27619	26509	27409
10/02/2017	Hosanagara 	Old Rashi Idi	27579	23299	27319
10/02/2017	Hosanagara 	Gorabalu	19299	14449	16299
17/02/2017	Hosanagara 	Old Rashi Idi	27970	27009	27509
17/02/2017	Hosanagara 	New Rashi Idi	27910	21009	27519
17/02/2017	Hosanagara 	Gorabalu	17219	9419	16029
17/02/2017	Hosanagara 	Api	28610	28610	28610
28/02/2017	Hosanagara 	New Rashi Idi	29770	26510	28899
28/02/2017	Hosanagara 	Old Rashi Idi	29349	24670	28699
28/02/2017	Hosanagara 	Gorabalu	18210	14110	15609
28/02/2017	Hosanagara 	Chali	18609	18369	18369
03/03/2017	Hosanagara 	New Rashi Idi	32009	30509	31009
03/03/2017	Hosanagara 	Old Rashi Idi	31009	29909	30811
03/03/2017	Hosanagara 	Gorabalu	18319	15199	17619
03/03/2017	Hosanagara 	Chali	18989	18699	18509
03/03/2017	Hosanagara 	Sippe Gotu	8989	8899	8509
10/03/2017	Hosanagara 	Rashi Idi	35009	29009	34209
10/03/2017	Hosanagara 	Gorabalu	19599	16310	18009
10/03/2017	Hosanagara 	Chali	20170	16569	18899
17/03/2017	Hosanagara 	Rashi Idi	36799	33009	35709
17/03/2017	Hosanagara 	Gorabalu	20899	14299	17809
17/03/2017	Hosanagara 	Chali	20619	20010	20159
07/04/2017	Hosanagara 	Rashi Idi	48029	44009	47889
07/04/2017	Hosanagara 	Gorabalu	24199	19699	22069
07/04/2017	Hosanagara 	Chali	23669	17669	22209
15/04/2017	Hosanagara 	Rashi Idi	42699	36599	40899
15/04/2017	Hosanagara 	Gorabalu	22699	18689	19599
15/04/2017	Hosanagara 	Chali	23019	22309	22829
21/04/2017	Hosanagara 	Rashi Idi	45209	39299	44209
21/04/2017	Hosanagara 	Gorabalu	22569	21099	21299
28/04/2017	Hosanagara 	Rashi Idi	50170	45009	49291
28/04/2017	Hosanagara 	Gorabalu	26270	18699	22099
28/04/2017	Hosanagara 	Chali	23089	22669	23089
05/05/2017	Hosanagara 	Rashi Idi	42089	36009	41299
05/05/2017	Hosanagara 	Gorabalu	19299	11699	16679
05/05/2017	Hosanagara 	Chali	20909	15269	20509
13/05/2017	Hosanagara 	Rashi Idi	43629	40110	42099
13/05/2017	Hosanagara 	Gorabalu	19599	15299	18499
13/05/2017	Hosanagara 	Chali	20029	20029	20029
26/05/2017	Hosanagara 	Rashi Idi	40789	37899	39509
26/05/2017	Hosanagara 	Gorabalu	19829	15739	17229
26/05/2017	Hosanagara 	Chali	19369	18509	19309
02/06/2017	Hosanagara 	Rashi Idi	37699	34609	36599
02/06/2017	Hosanagara 	Gorabalu	19399	12609	16299
09/06/2017	Hosanagara 	Rashi Idi	38709	36509	38109
09/06/2017	Hosanagara 	Gorabalu	18699	18699	18699
16/06/2017	Hosanagara 	Rashi Idi	41209	38699	40009
16/06/2017	Hosanagara 	Gorabalu	21299	15299	16719
23/06/2017	Hosanagara 	Rashi Idi	41009	36309	40209
23/06/2017	Hosanagara 	Gorabalu	20319	13699	18909
23/06/2017	Hosanagara 	Chali	18969	14809	18909
14/07/2017	Hosanagara 	Rashi Idi	43799	41710	43319
14/07/2017	Hosanagara 	Gorabalu	20909	18009	19269
14/07/2017	Hosanagara 	Chali	20219	18469	20019
21/07/2017	Hosanagara 	Rashi Idi	43889	42569	43009
21/07/2017	Hosanagara 	Gorabalu	22679	18029	20189
21/07/2017	Hosanagara 	Chali	20129	19829	19509
29/07/2017	Hosanagara 	Rashi Idi	45739	42199	45209
29/07/2017	Hosanagara 	Gorabalu	25809	16219	23499
29/07/2017	Hosanagara 	Chali	20319	20319	20319
04/08/2017	Hosanagara 	Rashi Idi	43210	39099	41509
04/08/2017	Hosanagara 	Gorabalu	22699	18999	21099
11/08/2017	Hosanagara 	Rashi Idi	42499	37019	41509
11/08/2017	Hosanagara 	Gorabalu	22199	18199	20319
18/08/2017	Hosanagara 	Rashi Idi	42810	35009	42009
18/08/2017	Hosanagara 	Gorabalu	21899	21721	21721
18/08/2017	Hosanagara 	Sippe Gotu	9399	9399	9399
01/09/2017	Hosanagara 	Rashi Idi	41519	33499	40519
01/09/2017	Hosanagara 	Gorabalu	21400	15700	18900
08/09/2017	Hosanagara 	Rashi Idi	39619	34299	39019
08/09/2017	Hosanagara 	Gorabalu	20700	16699	18400
23/09/2017	Hosanagara 	Rashi Idi	37519	38629	38159
23/09/2017	Hosanagara 	Gorabalu	20409	14509	16569
06/10/2017	Hosanagara 	Rashi Idi	39529	38099	39209
06/10/2017	Hosanagara 	Gorabalu	18679	14439	16889
06/10/2017	Hosanagara 	Sippe Gotu	8619	8619	8619
13/10/2017	Hosanagara 	Rashi Idi	39589	38059	39009
13/10/2017	Hosanagara 	Gorabalu	21569	16509	18069
13/10/2017	Hosanagara 	Sippe Gotu	9099	9099	9099
27/10/2017	Hosanagara 	Rashi Idi	37149	32299	36609
27/10/2017	Hosanagara 	Gorabalu	18299	15099	17599
27/10/2017	Hosanagara 	Chali	19299	13119	17889
03/11/2017	Hosanagara 	Rashi Idi	35650	33989	34509
03/11/2017	Hosanagara 	Gorabalu	18619	16899	17699
10/11/2017	Hosanagara 	Rashi Idi	36379	34199	35689
10/11/2017	Hosanagara 	Chali	19899	18889	18889
10/11/2017	Hosanagara 	New Rashi Idi	35999	35899	35959
10/11/2017	Hosanagara 	Gorabalu	20419	15621	19631
17/11/2017	Hosanagara 	New Rashi Idi	36109	35769	36029
17/11/2017	Hosanagara 	Rashi Idi	36410	33009	35869
17/11/2017	Hosanagara 	Gorabalu	17681	14291	17501
17/11/2017	Hosanagara 	Chali	19109	19109	19109
24/11/2017	Hosanagara 	New Rashi Idi	36439	35899	36209
24/11/2017	Hosanagara 	Old Rashi Idi	36429	34009	35989
24/11/2017	Hosanagara 	Gorabalu	20939	18691	19381
01/12/2017	Hosanagara 	Rashi Idi	37039	33649	36829
01/12/2017	Hosanagara 	Gorabalu	21009	16929	19099
08/12/2017	Hosanagara 	Rashi Idi	38961	38029	38489
08/12/2017	Hosanagara 	Gorabalu	22479	20309	21519
08/12/2017	Hosanagara 	Chali	21009	21009	21009
15/12/2017	Hosanagara 	New Rashi Idi	37470	36409	36710
15/12/2017	Hosanagara 	Rashi Idi	37710	35789	36829
15/12/2017	Hosanagara 	Gorabalu	22989	18099	21699
22/12/2017	Hosanagara 	Rashi Idi	36939	35421	36199
22/12/2017	Hosanagara 	Gorabalu	23199	20569	21769
29/12/2017	Hosanagara 	Rashi Idi	37709	37010	37590
29/12/2017	Hosanagara 	Gorabalu	24899	21069	23469
05/01/2018	Hosanagara 	New Rashi Idi	38210	37777	38099
05/01/2018	Hosanagara 	Old Rashi Idi	38889	37777	38210
05/01/2018	Hosanagara 	Gorabalu	24699	20111	23109
